Id,issn,eissn,#depend,class,format,lang,disciplines
http://www.zotero.org/styles/ceska-zemedelska-univerzita-v-praze-fakulta-agrobiologie-potravinovych-a-prirodnich-zdroju,-,-,0,in-text,author-date,-,botany|science|zoology
http://www.zotero.org/styles/changer-d-epoque,2111-6911,-,0,note,note,fr-FR,history|anthropology
http://www.zotero.org/styles/chemical-and-pharmaceutical-bulletin,0009-2363,1347-5223,1,in-text,numeric,en-US,chemistry
http://www.zotero.org/styles/chemical-senses,0379-864X,1464-3553,0,in-text,author-date,en-US,chemistry
http://www.zotero.org/styles/chest,0012-3692,1931-3543,0,in-text,numeric,en-US,medicine
http://www.zotero.org/styles/chicago-annotated-bibliography,-,-,0,note,note,-,generic-base
http://www.zotero.org/styles/chicago-author-date-basque,-,-,0,in-text,author-date,eu,generic-base
http://www.zotero.org/styles/chicago-author-date-de,-,-,0,in-text,author-date,de-DE,generic-base
http://www.zotero.org/styles/chicago-author-date-fr,-,-,0,in-text,author-date,fr-FR,generic-base
http://www.zotero.org/styles/chicago-author-date,-,-,2,in-text,author-date,-,generic-base
http://www.zotero.org/styles/chicago-figures,-,-,0,in-text,numeric,en-US,humanities
http://www.zotero.org/styles/chicago-fullnote-bibliography-fr,-,-,0,note,note,fr-FR,generic-base
http://www.zotero.org/styles/chicago-fullnote-bibliography-no-ibid,-,-,0,note,note,-,generic-base
http://www.zotero.org/styles/chicago-fullnote-bibliography,-,-,3,note,note,-,generic-base
http://www.zotero.org/styles/chicago-library-list,-,-,0,note,note,-,generic-base
http://www.zotero.org/styles/chicago-note-biblio-no-ibid,-,-,0,note,note,-,generic-base
http://www.zotero.org/styles/chicago-note-bibliography,-,-,40,note,note,-,generic-base
http://www.zotero.org/styles/chimia,0009-4293,-,0,in-text,numeric,en-US,chemistry
http://www.zotero.org/styles/chinese-gb7714-1987-numeric,-,-,0,in-text,numeric,zh-CN,engineering|generic-base|science
http://www.zotero.org/styles/chinese-gb7714-2005-author-date,-,-,0,in-text,author-date,zh-CN,generic-base
http://www.zotero.org/styles/chinese-gb7714-2005-numeric,-,-,0,in-text,numeric,zh-CN,engineering|generic-base|science
http://www.zotero.org/styles/chinese-journal-of-aeronautics,1000-9361,-,0,in-text,numeric,en-US,engineering
http://www.zotero.org/styles/chroniques-des-activites-archeologiques-de-l-ecole-francaise-de-rome,-,2282-5703,3,note,note,fr-FR,history|anthropology
http://www.zotero.org/styles/circulation,0009-7322,1524-4539,0,in-text,numeric,en-US,medicine
http://www.zotero.org/styles/cirugia-cardiovascular,1134-0096,-,0,in-text,numeric,es-ES,medicine
http://www.zotero.org/styles/cirugia-espanola,0009-739X,1578-147X,0,in-text,numeric,es-ES,medicine
http://www.zotero.org/styles/cladistics,0748-3007,1096-0031,0,in-text,author-date,en-US,biology
http://www.zotero.org/styles/clara-architecture-recherche,2259-3671,-,0,in-text,author-date,fr-FR,
http://www.zotero.org/styles/clay-minerals,0009-8558,-,0,in-text,author-date,en-US,geology
http://www.zotero.org/styles/clays-and-clay-minerals,0009-8604,-,0,in-text,author-date,en-US,geology
http://www.zotero.org/styles/clinica-e-investigacion-en-arteriosclerosis,0214-9168,1578-1879,0,in-text,numeric,es-ES,medicine
http://www.zotero.org/styles/clinical-gastroenterology-and-hepatology,1542-3565,1542-7714,0,in-text,numeric,en-US,medicine
http://www.zotero.org/styles/clinical-hemorheology-and-microcirculation,1386-0291,1875-8622,0,in-text,numeric,en-GB,medicine
http://www.zotero.org/styles/clinical-infectious-diseases,1058-4838,1537-6591,0,in-text,numeric,en-GB,medicine
http://www.zotero.org/styles/clinical-journal-of-sport-medicine,1050-642X,1536-3724,0,in-text,numeric,en-US,medicine
http://www.zotero.org/styles/clinical-nuclear-medicine,0363-9762,1536-0229,0,in-text,numeric,en-US,medicine
http://www.zotero.org/styles/clinical-oral-implants-research,0905-7161,1600-0501,0,in-text,author-date,en-US,medicine
http://www.zotero.org/styles/clinical-orthopaedics-and-related-research,0009-921X,1528-1132,0,in-text,numeric,en-US,medicine
http://www.zotero.org/styles/clinical-otolaryngology,1749-4478,1749-4486,0,in-text,numeric,en-US,medicine
http://www.zotero.org/styles/clinical-pharmacology-and-therapeutics,0009-9236,1532-6535,2,in-text,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/clinical-radiology,0009-9260,1365-229X,0,in-text,numeric,en-US,medicine
http://www.zotero.org/styles/clio-medica,0045-7183,-,0,note,note,en-GB,history|humanities
http://www.zotero.org/styles/cns-and-neurological-disorders-drug-targets,1871-5273,1996-3181,0,in-text,numeric,en-US,biology|chemistry
http://www.zotero.org/styles/cold-spring-harbor-laboratory-press,-,-,4,in-text,author-date,en-US,biology
http://www.zotero.org/styles/collection-de-l-ecole-francaise-de-rome-full-note,0223-5099,-,0,note,note,fr-FR,history|anthropology
http://www.zotero.org/styles/collection-de-l-ecole-francaise-de-rome-note,0223-5099,-,0,note,note,fr-FR,history|anthropology
http://www.zotero.org/styles/collection-du-centre-jean-berard,1590-3869,-,0,note,note,fr-FR,history|anthropology
http://www.zotero.org/styles/collections-electroniques-de-l-inha-author-date,-,2108-6419,0,note,note,fr-FR,history|humanities
http://www.zotero.org/styles/collections-electroniques-de-l-inha-full-note,-,2108-6419,0,note,note,fr-FR,history|humanities
http://www.zotero.org/styles/college-montmorency,-,-,0,note,note,fr-CA,social_science|generic-base
http://www.zotero.org/styles/colombian-journal-of-anesthesiology,2256-2087,-,0,in-text,numeric,en-US,medicine
http://www.zotero.org/styles/comision-economica-para-america-latina-y-el-caribe,-,-,0,in-text,author-date,es-ES,political_science
http://www.zotero.org/styles/communication-et-langages,0336-1500,1778-7459,0,in-text,author-date,fr-FR,humanities
http://www.zotero.org/styles/comparative-population-studies,1869-8980,1869-8999,0,in-text,author-date,en-US,social_science
http://www.zotero.org/styles/computer-und-recht,0179-1990,-,0,note,note,de-DE,law
http://www.zotero.org/styles/conservation-biology,0888-8892,1523-1739,0,in-text,author-date,en-US,biology
http://www.zotero.org/styles/conservation-letters,-,1755-263X,0,in-text,author-date,en-US,biology
http://www.zotero.org/styles/conservation-physiology,-,2051-1434,0,in-text,author-date,en-US,biology
http://www.zotero.org/styles/copeia,0045-8511,1938-5110,0,in-text,author-date,en-US,biology|zoology
http://www.zotero.org/styles/copernicus-publications,-,-,48,in-text,author-date,en-US,science
http://www.zotero.org/styles/coral-reefs,0722-4028,1432-0975,0,in-text,author-date,en-US,zoology|botany|biology
http://www.zotero.org/styles/cornea,0277-3740,1536-4798,0,in-text,numeric,en-US,medicine
http://www.zotero.org/styles/corrosion,-,-,0,in-text,numeric,en-US,engineering
http://www.zotero.org/styles/council-of-science-editors-alphabetical,-,-,0,in-text,numeric,en-US,science
http://www.zotero.org/styles/council-of-science-editors-author-date,-,-,1,in-text,author-date,en-US,science
http://www.zotero.org/styles/council-of-science-editors,-,-,0,in-text,numeric,en-US,science
http://www.zotero.org/styles/cranfield-university-numeric,-,-,0,in-text,numeric,en-GB,medicine
http://www.zotero.org/styles/creativity-and-innovation-management,0963-1690,1467-8691,0,in-text,author-date,en-GB,social_science
http://www.zotero.org/styles/critical-care-medicine,0090-3493,1530-0293,1,in-text,numeric,en-US,medicine
http://www.zotero.org/styles/critical-reviews-in-plant-sciences,0735-2689,-,0,in-text,author-date,en-US,botany
http://www.zotero.org/styles/cuadernos-de-filologia-clasica,1131-9070,1988-2637,0,in-text,author-date,es-ES,linguistics
http://www.zotero.org/styles/cultivos-tropicales,0258-5936,1819-4087,0,in-text,numeric,es-ES,engineering
http://www.zotero.org/styles/cultural-studies-of-science-education,1871-1502,1871-1510,0,in-text,author-date,en-US,social_science
http://www.zotero.org/styles/culture-medicine-and-psychiatry,0165-005X,1573-076X,0,in-text,author-date,en-US,medicine|social_science|anthropology
http://www.zotero.org/styles/current-gene-therapy,1566-5232,1875-5631,0,in-text,numeric,en-US,
http://www.zotero.org/styles/current-opinion,-,-,15,in-text,numeric,en-US,generic-base
http://www.zotero.org/styles/current-pharmaceutical-design,1381-6128,1873-4286,0,in-text,numeric,en-US,medicine
http://www.zotero.org/styles/current-proteomics,1570-1646,1875-6247,1,in-text,numeric,en-US,chemistry
http://www.zotero.org/styles/current-protocols,-,-,0,in-text,author-date,en-US,science
http://www.zotero.org/styles/current-topics-in-medicinal-chemistry,1568-0266,1873-5294,0,in-text,numeric,en-US,chemistry
http://www.zotero.org/styles/currents-in-biblical-research,1476-993X,1745-5200,0,in-text,author-date,en-US,theology
http://www.zotero.org/styles/cytometry,-,-,0,in-text,numeric,en-US,biology
http://www.zotero.org/styles/data-science-journal,-,1683-1470,0,in-text,author-date,en-US,science|social_science
http://www.zotero.org/styles/database,-,1758-0463,0,in-text,numeric,en-US,biology
http://www.zotero.org/styles/de-buck,-,-,0,note,note,nl-NL,generic-base
http://www.zotero.org/styles/decision-sciences,0011-7315,1540-5915,0,in-text,author-date,en-US,
http://www.zotero.org/styles/demographic-research,1435-9871,2363-7064,0,in-text,author-date,en-GB,social_science
http://www.zotero.org/styles/3-biotech,2190-572X,2190-5738,-1,-,author-date,en-US,science
http://www.zotero.org/styles/3d-printed-materials-and-systems,-,2363-8389,-1,-,numeric,en-US,
http://www.zotero.org/styles/3d-printing-in-medicine,-,2365-6271,-1,-,numeric,en-US,
http://www.zotero.org/styles/3d-research,-,2092-6731,-1,-,numeric,en-US,
http://www.zotero.org/styles/4or,1619-4500,1614-2411,-1,-,author-date,en-US,science
http://www.zotero.org/styles/aapg-bulletin,0149-1423,-,-1,-,author-date,en-US,geology
http://www.zotero.org/styles/aaps-open,-,2364-9534,-1,-,author-date,en-US,
http://www.zotero.org/styles/aaps-pharmscitech,-,1530-9932,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/abhandlungen-aus-dem-mathematischen-seminar-der-universitat-hamburg,0025-5858,1865-8784,-1,-,numeric,en-US,science
http://www.zotero.org/styles/abi-technik,0720-6763,2191-4664,-1,-,note,de-DE,social_science
http://www.zotero.org/styles/academic-medicine,1040-2446,1938-808X,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/academic-pediatrics,1876-2859,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/academic-psychiatry,1042-9670,1545-7230,-1,-,numeric,en-US,
http://www.zotero.org/styles/academic-questions,0895-4852,1936-4709,-1,-,numeric,en-US,humanities
http://www.zotero.org/styles/academy-of-management-discoveries,2168-1007,-,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/academy-of-management-journal,0001-4273,1948-0989,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/academy-of-management-learning-and-education,1537-260X,1944-9585,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/academy-of-management-perspectives,1558-9080,1943-4529,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/academy-of-management-proceedings,0065-0668,2151-6561,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/accident-analysis-and-prevention,0001-4575,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/accounting-forum,0155-9982,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/accounting-history-review,2155-2851,2155-286X,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/accounting-organizations-and-society,0361-3682,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/accounts-of-chemical-research,0001-4842,1520-4898,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/accreditation-and-quality-assurance,0949-1775,1432-0517,-1,-,numeric,en-US,science
http://www.zotero.org/styles/achievements-in-the-life-sciences,2078-1520,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/acoustics-australia,0814-6039,1839-2571,-1,-,numeric,en-US,
http://www.zotero.org/styles/acs-applied-materials-and-interfaces,1944-8244,1944-8252,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/acs-biomaterials-science-and-engineering,-,-,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/acs-catalysis,-,2155-5435,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/acs-chemical-biology,1554-8929,1554-8937,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/acs-chemical-neuroscience,-,1948-7193,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/acs-combinatorial-science,2156-8952,2156-8944,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/acs-earth-and-space-chemistry,-,2472-3452,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/acs-energy-letters,-,2380-8195,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/acs-infectious-diseases,-,-,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/acs-macro-letters,-,2161-1653,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/acs-medicinal-chemistry-letters,-,1948-5875,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/acs-photonics,-,2330-4022,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/acs-sustainable-chemistry-and-engineering,-,2168-0485,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/acs-synthetic-biology,-,2161-5063,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/acta-agriculturae-scandinavica-section-b-soil-and-plant-science,0906-4710,1651-1913,-1,-,author-date,en-US,biology
http://www.zotero.org/styles/acta-analytica,0353-5150,1874-6349,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/acta-applicandae-mathematicae,0167-8019,1572-9036,-1,-,numeric,en-US,science
http://www.zotero.org/styles/acta-astronautica,0094-5765,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/acta-biomaterialia,1742-7061,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/acta-biotheoretica,0001-5342,1572-8358,-1,-,author-date,en-US,science
http://www.zotero.org/styles/acta-botanica-gallica,1253-8078,2166-3408,-1,-,author-date,en-US,biology
http://www.zotero.org/styles/acta-crystallographica-section-a-foundations-and-advances,-,2053-2733,-1,-,author-date,en-US,chemistry
http://www.zotero.org/styles/acta-crystallographica-section-b-structural-science-crystal-engineering-and-materials,-,2052-5206,-1,-,author-date,en-US,chemistry
http://www.zotero.org/styles/acta-crystallographica-section-c-structural-chemistry,-,2053-2296,-1,-,author-date,en-US,chemistry
http://www.zotero.org/styles/acta-crystallographica-section-d-biological-crystallography,-,1399-0047,-1,-,author-date,en-US,chemistry|biology
http://www.zotero.org/styles/acta-crystallographica-section-e-structure-reports-online,-,1600-5368,-1,-,author-date,en-US,chemistry
http://www.zotero.org/styles/acta-crystallographica-section-f-structural-biology-communications,-,2053-230X,-1,-,author-date,en-US,chemistry|biology
http://www.zotero.org/styles/acta-cytologica,0001-5547,1938-2650,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/acta-de-investigacion-psicologica,2007-4719,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/acta-diabetologica,0940-5429,1432-5233,-1,-,numeric,en-US,science
http://www.zotero.org/styles/acta-ecologica-sinica,1872-2032,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/acta-ethologica,0873-9749,1437-9546,-1,-,author-date,en-US,science
http://www.zotero.org/styles/acta-geochimica,2096-0956,2365-7499,-1,-,author-date,en-US,
http://www.zotero.org/styles/acta-geodaetica-et-geophysica,2213-5812,2213-5820,-1,-,author-date,en-US,science
http://www.zotero.org/styles/acta-geotechnica,1861-1125,1861-1133,-1,-,numeric,en-US,science
http://www.zotero.org/styles/acta-haematologica-polonica,0001-5814,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/acta-haematologica,0001-5792,1421-9662,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/acta-histochemica,0065-1281,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/acta-materialia,1359-6454,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/acta-mathematica-vietnamica,0251-4184,2315-4144,-1,-,numeric,en-US,
http://www.zotero.org/styles/acta-mechanica-sinica,0567-7718,1614-3116,-1,-,numeric,en-US,
http://www.zotero.org/styles/acta-mechanica,0001-5970,1619-6937,-1,-,numeric,en-US,science
http://www.zotero.org/styles/acta-medica-colombiana,0120-2448,-,-1,-,numeric,en-US,medicine
